name,longitude,latitude,population,country_name,country_gdp
Central City,-112.05805,33.44001,58161,United States,20936600000000.0
Shahrisabz,66.83417,39.05778,57051,Uzbekistan,57707189945.4214
San José de Guanipa,-64.16512,8.88724,83092,Venezuela,0.0
Puerto Cabello,-68.0125,10.47306,174000,Venezuela,0.0
Ciudad Bolívar,-63.54086,8.12923,431481,Venezuela,0.0
Cam Ranh,109.15913,11.92144,146771,Vietnam,271158442059.082
Cẩm Phả,107.27345,21.01004,135477,Vietnam,271158442059.082
Deçan,20.28793,42.54018,50500,Kosovo,7611402165.24217
Phuthaditjhaba,28.81582,-28.52423,84258,South Africa,301923639269.552
Grahamstown,26.53276,-33.30422,91548,South Africa,301923639269.552
Botshabelo,26.72595,-29.26737,309714,South Africa,301923639269.552
Paarl,18.97523,-33.73378,190000,South Africa,301923639269.552
Parma,-81.72291,41.40477,79937,United States,20936600000000.0
Reading,-75.92687,40.33565,87879,United States,20936600000000.0
Madison,-89.40123,43.07305,248951,United States,20936600000000.0
North La Crosse,-91.24819,43.84635,50470,United States,20936600000000.0
Surprise,-112.33322,33.63059,128422,United States,20936600000000.0
Baldwin Park,-117.9609,34.08529,77071,United States,20936600000000.0
Fresno,-119.77237,36.74773,520052,United States,20936600000000.0
Glendale,-118.25508,34.14251,201020,United States,20936600000000.0
Inglewood,-118.35313,33.96168,111666,United States,20936600000000.0
Madera,-120.06072,36.96134,64208,United States,20936600000000.0
Northridge,-118.53675,34.22834,68469,United States,20936600000000.0
Rosemead,-118.07285,34.08057,54908,United States,20936600000000.0
Torrance,-118.34063,33.83585,148475,United States,20936600000000.0
East Flatbush,-73.93042,40.65371,178464,United States,20936600000000.0
Independence,-94.41551,39.09112,117255,United States,20936600000000.0
North Charleston,-79.97481,32.85462,108304,United States,20936600000000.0
East Hampton,-76.33161,37.03737,147993,United States,20936600000000.0
New Haven,-72.92816,41.30815,130322,United States,20936600000000.0
Stratford,-73.13317,41.18454,51384,United States,20936600000000.0
Davenport,-90.57764,41.52364,102582,United States,20936600000000.0
Skokie,-87.73339,42.03336,64821,United States,20936600000000.0
Fort Wayne,-85.12886,41.1306,260326,United States,20936600000000.0
Boston,-71.05977,42.35843,675647,United States,20936600000000.0
Woodbury,-92.95938,44.92386,67855,United States,20936600000000.0
Courbevoie,2.25666,48.89672,85158,France,2630317731455.26
Antony,2.29668,48.75329,59845,France,2630317731455.26
Loughborough,-1.2,52.76667,59932,United Kingdom,2707743777173.91
Pau,-0.35583,43.31117,82697,France,2630317731455.26
Montería,-75.88143,8.74798,272420,Colombia,271346896626.418
Ipiales,-77.63966,0.82501,77729,Colombia,271346896626.418
San Luis,-75.85031,20.18809,67293,Cuba,0.0
San José de las Lajas,-82.15111,22.96139,54847,Cuba,0.0
Havana,-82.38304,23.13302,2163824,Cuba,0.0
Consolación del Sur,-83.51442,22.50419,69857,Cuba,0.0
Ciego de Ávila,-78.76194,21.84,142027,Cuba,0.0
Wolfenbüttel,10.54095,52.16442,54740,Germany,3846413928653.71
Viersen,6.39441,51.25435,76153,Germany,3846413928653.71
Tiaret,1.31699,35.37103,178915,Algeria,145163902228.168
Telerghma,6.35434,36.11653,51708,Algeria,145163902228.168
Sidi Bel Abbès,-0.63085,35.18994,191769,Algeria,145163902228.168
Rouissat,5.35018,31.92427,80784,Algeria,145163902228.168
Es Senia,-0.62397,35.64779,68084,Algeria,145163902228.168
El Bayadh,1.01927,33.68318,64632,Algeria,145163902228.168
Beni Mered,2.86131,36.52389,92749,Algeria,145163902228.168
Riobamba,-78.64712,-1.67098,124478,Ecuador,98808010000.0
Tallinn,24.75353,59.43696,394024,Estonia,30650285471.7215
Fuengirola,-4.62473,36.53998,71482,Spain,1281484640043.58
Calvià,2.50621,39.5657,51774,Spain,1281484640043.58
Arona,-16.68102,28.09962,78614,Spain,1281484640043.58
Pontevedra,-8.64435,42.431,81576,Spain,1281484640043.58
Castrop-Rauxel,7.31155,51.55657,77924,Germany,3846413928653.71
Girona,2.82493,41.98311,96188,Spain,1281484640043.58
Sodo,37.76159,6.86,86050,Ethiopia,107645054311.876
Pori,21.78333,61.48333,76772,Finland,269751312854.475
Sinfra,-5.91144,6.62103,59919,Côte d'Ivoire,61348579465.1017
Oumé,-5.41759,6.38309,52070,Côte d'Ivoire,61348579465.1017
Peñaflor,-70.87649,-33.60627,65495,Chile,252940023046.011
Osorno,-73.13348,-40.57395,135773,Chile,252940023046.011
Linares,-71.59308,-35.84667,69535,Chile,252940023046.011
Tiko,9.36005,4.075,55914,Cameroon,39802147568.2174
Jietou,98.65324,25.4274,65843,China,14722730697890.1
Aral,81.26566,40.54184,260000,China,14722730697890.1
Zizhuang,117.48816,34.36152,52063,China,14722730697890.1
Xinghua,119.83417,32.93917,105918,China,14722730697890.1
Yeyuan,118.5,36.41667,97936,China,14722730697890.1
Yangzhou,119.43583,32.39722,1584237,China,14722730697890.1
Shangrao,117.94287,28.45179,1116486,China,14722730697890.1
Xinzhou,112.73333,38.40917,544683,China,14722730697890.1
Xingtai,114.49417,37.06306,798770,China,14722730697890.1
Haining,120.68638,30.53629,70171,China,14722730697890.1
Xiangyang,112.14479,32.0422,1294733,China,14722730697890.1
Taoluo,119.37028,35.27389,61852,China,14722730697890.1
Tangzhai,116.59111,34.43278,67936,China,14722730697890.1
Shaping,112.95776,22.77019,107589,China,14722730697890.1
Shanting,117.45778,35.07528,80843,China,14722730697890.1
Qujing,103.78333,25.48333,1408500,China,14722730697890.1
Pingdu,119.94639,36.78444,91077,China,14722730697890.1
Ninghai,121.60859,37.38422,56937,China,14722730697890.1
Nanning,108.31667,22.81667,3839800,China,14722730697890.1
Nanjian,100.51437,25.04493,50083,China,14722730697890.1
Lanxi,119.47156,29.21588,73706,China,14722730697890.1
Huayin,110.06639,34.56528,242488,China,14722730697890.1
Huashan,116.73583,34.63,71281,China,14722730697890.1
Huainan,116.99694,32.62639,1666826,China,14722730697890.1
Gongguan,109.6,21.8,96492,China,14722730697890.1
Lijiang,100.22072,26.86879,211151,China,14722730697890.1
Changle,118.8275,36.70583,259161,China,14722730697890.1
Binzhou,118.01667,37.36667,682717,China,14722730697890.1
Beidao,105.89333,34.56861,74767,China,14722730697890.1
Dalianwan,121.695,39.02861,55841,China,14722730697890.1
Wuyishan,118.03066,27.75995,137133,China,14722730697890.1
Yueyang,113.09481,29.37455,991465,China,14722730697890.1
Qinggang,126.10595,46.68469,64182,China,14722730697890.1
Nehe,124.83333,48.48333,108253,China,14722730697890.1
Nanpiao,120.74792,41.09822,157044,China,14722730697890.1
Fuxin,121.65889,42.01556,689050,China,14722730697890.1
Fenghuang,109.59961,27.93557,370000,China,14722730697890.1
Liupanshui,104.83333,26.59444,1320825,China,14722730697890.1
Mazār-e Sharīf,67.11087,36.70904,303282,Afghanistan,19807067268.1084
Necochea,-58.73961,-38.5545,80478,Argentina,383066977653.56
Mar del Plata,-57.5562,-38.00042,553935,Argentina,383066977653.56
Salta,-65.41166,-24.7859,512686,Argentina,383066977653.56
Cairns,145.76613,-16.92366,153075,Australia,1330900925056.98
Saatlı,48.36892,39.93214,87000,Azerbaijan,42607176470.5882
Qaraçuxur,49.97361,40.39667,72989,Azerbaijan,42607176470.5882
Feni,91.3966,23.0144,84028,Bangladesh,324239176765.053
Rāipur,90.76808,23.0391,64652,Bangladesh,324239176765.053
Dhaka,90.40744,23.7104,10356500,Bangladesh,324239176765.053
Bhairab Bāzār,90.9764,24.0524,105457,Bangladesh,324239176765.053
Dinājpur,88.63779,25.62745,206234,Bangladesh,324239176765.053
Cox’s Bāzār,92.00955,21.43973,253788,Bangladesh,324239176765.053
Puthia,88.83431,24.36537,159406,Bangladesh,324239176765.053
Aalst,4.0355,50.93604,77534,Belgium,515332499627.861
Ar Rifā‘,50.555,26.13,79550,Bahrain,0.0
Bujumbura,29.36142,-3.38193,331700,Burundi,3258187232.63159
Muyinga,30.3414,-2.8451,71076,Burundi,3258187232.63159
Nikki,3.21075,9.94009,54009,Benin,15651545208.8783
São Luís,-44.30278,-2.52972,917237,Brazil,1444733258971.65
Altamira,-52.20639,-3.20333,70888,Brazil,1444733258971.65
Vitória da Conquista,-40.83944,-14.86611,253137,Brazil,1444733258971.65
Várzea Grande,-56.1325,-15.64667,249752,Brazil,1444733258971.65
São Carlos,-47.89083,-22.0175,205035,Brazil,1444733258971.65
São Borja,-56.00444,-28.66056,59613,Brazil,1444733258971.65
Rio do Sul,-49.64306,-27.21417,51944,Brazil,1444733258971.65
Porto Seguro,-39.06472,-16.44972,123173,Brazil,1444733258971.65
Nova Lima,-43.84667,-19.98556,88399,Brazil,1444733258971.65
Mogi Guaçu,-46.94552,-22.3677,128865,Brazil,1444733258971.65
Governador Valadares,-41.94944,-18.85111,250878,Brazil,1444733258971.65
Franca,-47.40083,-20.53861,305041,Brazil,1444733258971.65
Conselheiro Lafaiete,-43.78611,-20.66028,111596,Brazil,1444733258971.65
Cianorte,-52.605,-23.66333,55994,Brazil,1444733258971.65
Caldas Novas,-48.62789,-17.74431,63675,Brazil,1444733258971.65
Almirante Tamandaré,-49.31,-25.32472,89499,Brazil,1444733258971.65
Maladziečna,26.854,54.3167,101300,Belarus,60258239055.5829
Barysaw,28.505,54.2279,143919,Belarus,60258239055.5829
Dartmouth,-63.57719,44.67134,101343,Canada,1644037286481.26
Fort McMurray,-111.38103,56.72676,66573,Canada,1644037286481.26
Québec,-71.21454,46.81228,528595,Canada,1644037286481.26
Bunia,30.25224,1.55941,96764,Congo,49868970641.1062
Dolisie,12.66664,-4.19834,103894,Congo,49868970641.1062
Lugano,8.96004,46.01008,63000,Switzerland,752248045730.11
Yono,139.63333,35.88333,102364,Japan,4975415241562.52
Tochigi,139.73333,36.38333,82133,Japan,4975415241562.52
Shibata,139.33333,37.95,80793,Japan,4975415241562.52
Sabae,136.18498,35.94647,66291,Japan,4975415241562.52
Okegawa,139.55722,36.0,75062,Japan,4975415241562.52
Kawaguchi,139.71072,35.80521,468565,Japan,4975415241562.52
Hamakita,137.78333,34.8,86502,Japan,4975415241562.52
Gyōda,139.46011,36.14074,86343,Japan,4975415241562.52
Kosai,137.52253,34.70053,59770,Japan,4975415241562.52
Minokamo,137.02166,35.48199,51543,Japan,4975415241562.52
Bucheon-si,126.78306,37.49889,850731,South Korea,1630525005469.11
Kwangyang,127.58917,34.97528,89281,South Korea,1630525005469.11
Icheon-si,127.4425,37.27917,196230,South Korea,1630525005469.11
Yeosu,127.66215,34.76062,295538,South Korea,1630525005469.11
Ungsang,129.16861,35.40611,83360,South Korea,1630525005469.11
Naesŏ,128.52,35.24972,80987,South Korea,1630525005469.11
Pita Kotte,79.9015,6.8905,118179,Sri Lanka,80706600228.6499
Gharyan,13.02028,32.17222,85219,Libya,25418461532.2008
Al Khums,14.26191,32.64861,201943,Libya,25418461532.2008
Tangier,-5.79975,35.76727,688356,Morocco,112870591694.044
Syriam,96.24503,16.76887,69448,Myanmar,76185586096.7974
Mawlamyine,97.62825,16.49051,438861,Myanmar,76185586096.7974
Kēng Tung,99.92676,21.63093,171620,Myanmar,76185586096.7974
Chauk,94.81784,20.89921,90870,Myanmar,76185586096.7974
Nay Pyi Taw,96.12972,19.745,925000,Myanmar,76185586096.7974
Kyain Seikgyi Township,98.25257,15.82288,246065,Myanmar,76185586096.7974
Male,73.50916,4.17521,103693,Maldives,4030203166.77482
San Severo,15.38148,41.68564,54880,Italy,1886445268340.71
Pistoia,10.92365,43.93064,73832,Italy,1886445268340.71
Milan,9.18951,45.46427,1236837,Italy,1886445268340.71
Castellammare di Stabia,14.48685,40.70211,65730,Italy,1886445268340.71
Brescia,10.21472,45.53558,184826,Italy,1886445268340.71
Paramagudi,78.5907,9.54633,85695,India,2622983732006.45
Pālghar,72.76543,19.69693,72335,India,2622983732006.45
Palāsa,84.41012,18.77257,65833,India,2622983732006.45
Nasīrābād,74.73364,26.30473,51747,India,2622983732006.45
Nāgaur,73.73394,27.20201,96847,India,2622983732006.45
Mahāsamund,82.0948,21.10743,50441,India,2622983732006.45
Khandwa,76.35086,21.82427,182841,India,2622983732006.45
Khammam,80.14368,17.24767,170503,India,2622983732006.45
Katihar,87.57044,25.53852,192555,India,2622983732006.45
Kāmārhāti,88.37472,22.67111,332965,India,2622983732006.45
Jaunpur,82.68689,25.75356,169572,India,2622983732006.45
Hosūr,77.83264,12.73647,229528,India,2622983732006.45
Hazāribāgh,85.36162,23.99241,153595,India,2622983732006.45
Gyānpur,82.46637,25.33268,200000,India,2622983732006.45
Faridabad,77.31316,28.41124,1220229,India,2622983732006.45
Dharmapuri,78.15794,12.1277,66017,India,2622983732006.45
Dinapore,85.04794,25.63705,152940,India,2622983732006.45
Chilakalūrupet,80.16705,16.08987,94011,India,2622983732006.45
Kolkata,88.36304,22.56263,4631392,India,2622983732006.45
Arāmbāgh,87.78333,22.88333,60639,India,2622983732006.45
Alandur,80.20611,13.0025,153775,India,2622983732006.45
Aizawl,92.71791,23.72894,265331,India,2622983732006.45
Serilingampalle,78.30196,17.49313,150525,India,2622983732006.45
Karbala,44.02488,32.61603,434450,Iraq,167224432560.319
Yazd,54.3675,31.89722,477905,Iran,191718271483.759
Langarūd,50.15263,37.19548,68148,Iran,191718271483.759
Bandar-e Anzalī,49.45785,37.47318,110826,Iran,191718271483.759
Erzsébetváros,19.07218,47.50207,62000,Hungary,155012927629.087
Binjai,98.4854,3.6001,228763,Indonesia,1058423838345.14
Wonosobo,109.90306,-7.35889,92990,Indonesia,1058423838345.14
Weleri,110.0666,-6.9713,58448,Indonesia,1058423838345.14
Sumbawa Besar,117.42024,-8.49317,52654,Indonesia,1058423838345.14
Jakarta,106.84513,-6.21462,8540121,Indonesia,1058423838345.14
Godean,110.29389,-7.76972,63164,Indonesia,1058423838345.14
Denpasar,115.21667,-8.65,834881,Indonesia,1058423838345.14
Cileungsir,106.95917,-6.39472,202190,Indonesia,1058423838345.14
Caringin,106.82139,-6.70611,91845,Indonesia,1058423838345.14
Bangil,112.8186,-7.59939,120000,Indonesia,1058423838345.14
Cikupa,106.50833,-6.23639,174041,Indonesia,1058423838345.14
Batam,104.02491,1.14937,1164352,Indonesia,1058423838345.14
Tanfang,118.67087,36.69977,91460,China,14722730697890.1
Hechi,108.08376,24.69285,330131,China,14722730697890.1
Yintai,109.09702,35.11524,217509,China,14722730697890.1
Turbo,-76.72822,8.09263,50508,Colombia,271346896626.418
Envigado,-75.59174,6.17591,163007,Colombia,271346896626.418
Caldas,-75.63569,6.09106,65565,Colombia,271346896626.418
Cienfuegos,-80.44662,22.14957,186644,Cuba,0.0
Arroyo Naranjo,-82.37703,23.03811,210053,Cuba,0.0
Ciudad Camilo Cienfuegos,-82.32798,23.16076,178041,Cuba,0.0
Sindelfingen,9.01667,48.7,61311,Germany,3846413928653.71
Rostock,12.14049,54.0887,198293,Germany,3846413928653.71
Reinickendorf,13.33333,52.56667,75414,Germany,3846413928653.71
Neuss,6.68504,51.19807,152457,Germany,3846413928653.71
Gagnoa,-5.9506,6.13193,123184,Côte d'Ivoire,61348579465.1017
Quilpué,-71.44249,-33.04752,130263,Chile,252940023046.011
Kumbo,10.66667,6.2,53970,Cameroon,39802147568.2174
Zhenzhou,119.16999,32.28034,176006,China,14722730697890.1
Zhaogezhuang,118.41191,39.76538,86555,China,14722730697890.1
Yibin,104.63994,28.7593,836340,China,14722730697890.1
Xunyang,109.36528,32.82389,67929,China,14722730697890.1
Xingren,105.23333,25.43333,91579,China,14722730697890.1
Xihe,113.46585,31.68635,90422,China,14722730697890.1
Taoyuan,117.77028,33.85278,52861,China,14722730697890.1
Tai’an,117.12,36.18528,1735425,China,14722730697890.1
Shiwan,113.077,23.00107,82031,China,14722730697890.1
Shikang,109.31667,21.76667,64818,China,14722730697890.1
Sanmenxia,111.18139,34.77472,669307,China,14722730697890.1
Rui’an,120.65859,27.77605,927383,China,14722730697890.1
Poyang,116.66754,28.99242,70787,China,14722730697890.1
Pengcheng,114.17,36.43111,68442,China,14722730697890.1
Pan’an,105.11167,34.75472,70072,China,14722730697890.1
Ningbo,121.54945,29.87819,3491597,China,14722730697890.1
Nanfeng,111.79723,23.72695,86129,China,14722730697890.1
Luojiang,104.50484,31.30497,212186,China,14722730697890.1
Longgang,120.33063,37.65181,60444,China,14722730697890.1
Licheng,119.48353,31.42813,72276,China,14722730697890.1
Beiliu,110.34917,22.70722,199769,China,14722730697890.1
Jiujiang,116.00206,29.70475,1164268,China,14722730697890.1
Jiaozuo,113.23306,35.23972,865413,China,14722730697890.1
Jiangmen,113.08333,22.58333,1480023,China,14722730697890.1
Huizhou,114.41523,23.11147,2090578,China,14722730697890.1
Huanghua,119.45778,35.88917,65646,China,14722730697890.1
Changzhi,113.10528,36.18389,1214940,China,14722730697890.1
Guiren,118.18889,33.66972,57446,China,14722730697890.1
Guanzhuang,119.19389,36.26333,50826,China,14722730697890.1
Fuzhou,119.30611,26.06139,3102421,China,14722730697890.1
Fangcheng Chengguanzhen,113.0012,33.25322,93808,China,14722730697890.1
Liping,109.13139,26.23111,82710,China,14722730697890.1
Dazhou,107.50092,31.21592,1589435,China,14722730697890.1
Changli,119.15056,39.70417,64476,China,14722730697890.1
Dacheng,109.39275,19.50927,84620,China,14722730697890.1
Panshi,126.05611,42.94222,80200,China,14722730697890.1
Longjing,129.42333,42.77139,117185,China,14722730697890.1
Harbin,126.65,45.75,5878939,China,14722730697890.1
Haicheng,122.74754,40.85158,191651,China,14722730697890.1
Dongfeng,125.51176,42.64031,67820,China,14722730697890.1
Beipiao,120.77917,41.79194,154999,China,14722730697890.1
Raurkela,84.86414,22.22496,536450,India,2622983732006.45
Nāngloi Jāt,77.06799,28.67957,194363,India,2622983732006.45
Nandurbar,74.24051,21.36671,100703,India,2622983732006.45
Mothīhāri,84.91656,26.64862,112144,India,2622983732006.45
Māler Kotla,75.87949,30.5309,113840,India,2622983732006.45
Mahbūbnagar,77.98597,16.74385,136135,India,2622983732006.45
Lāharpur,80.90256,27.70827,55911,India,2622983732006.45
Khurja,77.85535,28.25382,105909,India,2622983732006.45
Khardah,88.37806,22.71861,128346,India,2622983732006.45
Kānkānhalli,77.42005,12.54654,50752,India,2622983732006.45
Kākināda,82.23809,16.96036,292923,India,2622983732006.45
Kadayanallur,77.34152,9.07277,77772,India,2622983732006.45
Jāmuria,87.07872,23.70468,160242,India,2622983732006.45
Goālpāra,90.62634,26.17668,50759,India,2622983732006.45
Gīrīdīh,86.30875,24.18622,60000,India,2622983732006.45
Gangānagar,73.87496,29.92009,231838,India,2622983732006.45
Dhanbad,86.42992,23.79759,1196214,India,2622983732006.45
Chitradurga,76.40038,14.22262,138587,India,2622983732006.45
Burhānpur,76.23026,21.30868,202695,India,2622983732006.45
Bokāro,86.15161,23.66934,564319,India,2622983732006.45
Bhandāra,79.64885,21.16817,90183,India,2622983732006.45
Bhadrāvati,75.70502,13.84846,163903,India,2622983732006.45
Bhadrakh,86.5156,21.05447,98648,India,2622983732006.45
Bhadohi,82.5703,25.39526,78568,India,2622983732006.45
Baranagar,88.37727,22.64132,260072,India,2622983732006.45
Anantnag,75.15418,33.73068,79821,India,2622983732006.45
Amarnāth,73.16667,19.2,217780,India,2622983732006.45
Torbat-e Ḩeydarīyeh,59.21949,35.27401,125633,Iran,191718271483.759
Tabriz,46.2919,38.08,1424641,Iran,191718271483.759
Shahr-e Bābak,55.1186,30.1165,52409,Iran,191718271483.759
Saqqez,46.2735,36.24992,151237,Iran,191718271483.759
Sarpol-e Z̄ahāb,45.86264,34.46109,51611,Iran,191718271483.759
Mashhad,59.60567,36.29807,2307177,Iran,191718271483.759
Malārd,50.9767,35.6659,56745,Iran,191718271483.759
Abadan,48.3043,30.3392,370180,Iran,191718271483.759
Herāt,62.19967,34.34817,272806,Afghanistan,19807067268.1084
Tandil,-59.13316,-37.32167,104325,Argentina,383066977653.56
Campana,-58.95919,-34.16327,81612,Argentina,383066977653.56
Santa Rosa,-64.28333,-36.61667,111424,Argentina,383066977653.56
Vienna,16.37208,48.20849,1691468,Austria,430947393757.511
Meidling,16.33333,48.16667,97624,Austria,430947393757.511
Bundaberg,152.3479,-24.86621,70826,Australia,1330900925056.98
Shibganj,89.32266,25.00146,378701,Bangladesh,324239176765.053
Patiya,91.979,22.29543,51360,Bangladesh,324239176765.053
Kushtia,89.11943,23.9028,135724,Bangladesh,324239176765.053
Nawābganj,88.27444,24.59025,142361,Bangladesh,324239176765.053
Gateshead,-1.60168,54.96209,77649,United Kingdom,2707743777173.91
Darlington,-1.55039,54.52429,92363,United Kingdom,2707743777173.91
Colchester,0.90421,51.88921,121859,United Kingdom,2707743777173.91
Deurne,4.46595,51.22134,78747,Belgium,515332499627.861
Vinto,-66.31681,-17.39141,58739,Bolivia,36688861202.6049
Juazeiro do Norte,-39.31528,-7.21306,225230,Brazil,1444733258971.65
Valença,-43.70028,-22.24556,61144,Brazil,1444733258971.65
Uberlândia,-48.27722,-18.91861,563536,Brazil,1444733258971.65
Taubaté,-45.55528,-23.02639,251641,Brazil,1444733258971.65
Taquaritinga,-48.50472,-21.40611,50098,Brazil,1444733258971.65
Sertãozinho,-47.99028,-21.13778,99211,Brazil,1444733258971.65
São José,-49.1632,-28.21171,200000,Brazil,1444733258971.65
Santa Luzia,-43.85139,-19.76972,243503,Brazil,1444733258971.65
Rio de Janeiro,-43.18223,-22.90642,6023699,Brazil,1444733258971.65
Ribeirão Preto,-47.81028,-21.1775,619746,Brazil,1444733258971.65
Maricá,-42.81861,-22.91944,79551,Brazil,1444733258971.65
Itaboraí,-42.85944,-22.74444,182498,Brazil,1444733258971.65
Curitiba,-49.27306,-25.42778,1718421,Brazil,1444733258971.65
Caratinga,-42.13917,-19.78972,60066,Brazil,1444733258971.65
Angra dos Reis,-44.31806,-23.00667,153635,Brazil,1444733258971.65
Andradina,-51.37944,-20.89611,52406,Brazil,1444733258971.65
Molepolole,25.49508,-24.40659,63248,Botswana,15781732825.8934
Lida,25.29972,53.88333,98036,Belarus,60258239055.5829
Kobryn,24.3564,52.2138,50691,Belarus,60258239055.5829
Burlington,-79.83713,43.38621,183314,Canada,1644037286481.26
Kelowna,-119.48568,49.88307,125109,Canada,1644037286481.26
Milton,-79.88294,43.51681,101715,Canada,1644037286481.26
Oakville,-79.68292,43.45011,165697,Canada,1644037286481.26
Saint-Jean-sur-Richelieu,-73.26259,45.30713,71613,Canada,1644037286481.26
Gbadolite,21.00284,4.279,50493,Congo,49868970641.1062
Barry,-3.2838,51.39979,54673,United Kingdom,2707743777173.91
Ejura,-1.35617,7.38558,70807,Ghana,72354428864.9032
Gueckedou,-10.1336,8.56744,79140,Guinea,15681050917.1588
Bata,9.76582,1.86391,173046,Equatorial Guinea,10021856754.4944
Visakhapatnam,83.20161,17.68009,1063178,India,2622983732006.45
Joplin,-94.51328,37.08423,51818,United States,20936600000000.0
Dayton,-84.19161,39.75895,140599,United States,20936600000000.0
Hamilton,-84.56134,39.3995,62407,United States,20936600000000.0
Midwest City,-97.3967,35.44951,57249,United States,20936600000000.0
Oklahoma City,-97.51643,35.46756,631346,United States,20936600000000.0
Charleston,-79.93092,32.77657,132609,United States,20936600000000.0
Euless,-97.08195,32.83707,54219,United States,20936600000000.0
Laredo,-99.50754,27.50641,255473,United States,20936600000000.0
The Woodlands,-95.48938,30.15799,93847,United States,20936600000000.0
Wichita Falls,-98.49339,33.91371,104710,United States,20936600000000.0
Norfolk,-76.28522,36.84681,246393,United States,20936600000000.0
Arlington Heights,-87.98063,42.08836,75926,United States,20936600000000.0
Chicago Lawn,-87.69644,41.77503,55551,United States,20936600000000.0
South Lawndale,-87.71255,41.84364,73826,United States,20936600000000.0
Royal Oak,-83.14465,42.48948,59008,United States,20936600000000.0
Warren,-83.01304,42.49044,134056,United States,20936600000000.0
Lincoln,-96.66696,40.8,277348,United States,20936600000000.0
Hoboken,-74.03236,40.74399,53635,United States,20936600000000.0
Al Qadarif,35.38344,14.03493,363945,Sudan,26110829190.4008
Solna,18.00086,59.36004,66909,Sweden,541063604339.715
Haninge,18.14478,59.16775,74968,Sweden,541063604339.715
Makeni,-12.04417,8.88605,87679,Sierra Leone,3865018882.89755
Winejok,27.57081,9.01222,300000,South Sudan,0.0
São Tomé,6.72732,0.33654,53300,Sao Tome and Principe,472914469.91933
Uttaradit,100.09421,17.62557,58313,Thailand,501794961925.244
Bangkok,100.50144,13.75398,5104476,Thailand,501794961925.244
Soma,27.60945,39.18554,65934,Turkey,720101212394.114
Nazilli,28.32225,37.91631,119370,Turkey,720101212394.114
Kuşadası,27.25713,37.86014,63177,Turkey,720101212394.114
Adilcevaz,42.73159,38.79911,52781,Turkey,720101212394.114
Kaohsiung,120.31333,22.61626,1519711,China,14722730697890.1
Hualien City,121.60444,23.97694,350468,China,14722730697890.1
Irpin,30.25055,50.52175,62456,Ukraine,155582008717.426
Entebbe,32.47949,0.05621,62969,Uganda,37372032557.5944
Mādabā,35.79392,31.71599,82335,Jordan,43697659275.3137
Aqaba,35.00778,29.52667,95048,Jordan,43697659275.3137
Yashio,139.83905,35.82255,81345,Japan,4975415241562.52
Minato,135.1501,34.2152,375339,Japan,4975415241562.52
Ōtsu,135.86667,35.0,298164,Japan,4975415241562.52
Miyazaki,131.41667,31.91667,311203,Japan,4975415241562.52
Kōnan,136.87042,35.33165,100389,Japan,4975415241562.52
Komaki,136.91667,35.28333,151025,Japan,4975415241562.52
Honjō,139.19023,36.2378,61868,Japan,4975415241562.52
Fukayachō,139.28333,36.2,106595,Japan,4975415241562.52
Chichibu,139.07639,35.99028,58507,Japan,4975415241562.52
Kimitsu,139.87029,35.35043,92126,Japan,4975415241562.52
Shiroi,140.06667,35.8,55314,Japan,4975415241562.52
Kitakami,141.11667,39.28333,93854,Japan,4975415241562.52
Iwaki,140.88333,37.05,357309,Japan,4975415241562.52
Tama,139.46844,35.6436,148285,Japan,4975415241562.52
Namp’o,125.40778,38.7375,455000,North Korea,0.0
Haeju,125.71472,38.04056,222396,North Korea,0.0
Seosan,126.45222,36.78167,74208,South Korea,1630525005469.11
Gyeongju,129.21167,35.84278,155237,South Korea,1630525005469.11
Al Farwānīyah,47.95861,29.2775,86525,Kuwait,0.0
Kokshetau,69.4,53.28333,124444,Kazakhstan,169835426427.153
Ekibastuz,75.32287,51.72371,121470,Kazakhstan,169835426427.153
Kalmunai,81.83472,7.40902,100171,Sri Lanka,80706600228.6499
Klaipėda,21.13912,55.7068,192307,Lithuania,55887271833.0025
Eiguliai,23.93243,54.93133,61700,Lithuania,55887271833.0025
Jūrmala,23.77038,56.968,54088,Latvia,33505185228.7067
Al Marj,20.82909,32.49257,85315,Libya,25418461532.2008
Yafran,12.52859,32.06329,67638,Libya,25418461532.2008
Tripoli,13.18733,32.88743,1150989,Libya,25418461532.2008
Sale,-6.79846,34.0531,903485,Morocco,112870591694.044
Khenifra,-5.66167,32.93492,73906,Morocco,112870591694.044
Guelmim,-10.05738,28.98696,98229,Morocco,112870591694.044
Veles,21.77556,41.71556,57873,North Macedonia,12266949805.1436
Kisela Voda,21.50278,41.94889,58216,North Macedonia,12266949805.1436
Myaydo,95.21512,19.36838,57897,Myanmar,76185586096.7974
San Mateo Atenco,-99.53214,19.26757,67890,Mexico,1076163316174.94
Yingqiu,118.99285,36.52663,92564,China,14722730697890.1
Los Patios,-72.5037,7.83793,58661,Colombia,271346896626.418
Apartadó,-76.62587,7.88299,86438,Colombia,271346896626.418
San Miguel del Padrón,-82.32669,23.09544,159273,Cuba,0.0
Morón,-78.62667,22.10774,66060,Cuba,0.0
Corralillo,-80.58556,22.98212,51881,Cuba,0.0
Praia,-23.51254,14.93152,113364,Cape Verde,1703698676.69742
Willemstad,-68.93354,12.1084,125000,Curacao,0.0
