name,longitude,latitude,population,country_name,country_gdp
Mingyue,43.10694,128.92167,58872,China,14722730697890.1
Jalai Nur,49.45,117.7,107828,China,14722730697890.1
Dandong,40.12917,124.39472,631973,China,14722730697890.1
Baoshan,46.57472,131.39318,123791,China,14722730697890.1
Chengxiang,31.3986,109.62284,89080,China,14722730697890.1
High Wycombe,51.62907,-0.74934,133204,United Kingdom,2707743777173.91
Pazardzhik,42.2,24.33333,75977,Bulgaria,69105101089.5531
Trinidad,-14.83333,-64.9,84259,Bolivia,36688861202.6049
Picos,-7.07694,-41.46694,57495,Brazil,1444733258971.65
Parnaíba,-2.90472,-41.77667,138008,Brazil,1444733258971.65
Jaboatão,-8.18028,-35.00139,702621,Brazil,1444733258971.65
Horizonte,-4.1,-38.48333,51171,Brazil,1444733258971.65
Caucaia,-3.73611,-38.65306,275019,Brazil,1444733258971.65
Carpina,-7.85083,-35.25472,70689,Brazil,1444733258971.65
Uberaba,-19.74833,-47.93194,260843,Brazil,1444733258971.65
Tubarão,-28.46667,-49.00694,67245,Brazil,1444733258971.65
Londrina,-23.31028,-51.16278,471832,Brazil,1444733258971.65
Jandira,-23.5275,-46.9025,113605,Brazil,1444733258971.65
Indaiatuba,-23.08842,-47.2119,179911,Brazil,1444733258971.65
Fernandópolis,-20.28389,-50.24639,61931,Brazil,1444733258971.65
Corumbá,-19.00917,-57.65333,96520,Brazil,1444733258971.65
Catalão,-18.16583,-47.94639,63544,Brazil,1444733258971.65
Aracaju,-10.91111,-37.07167,490175,Brazil,1444733258971.65
Anápolis,-16.32667,-48.95278,319587,Brazil,1444733258971.65
Ji Paraná,-10.88528,-61.95167,107697,Brazil,1444733258971.65
Brampton,43.68341,-79.76633,433806,Canada,1644037286481.26
Niagara Falls,43.10012,-79.06627,82000,Canada,1644037286481.26
North Bay,46.3168,-79.46633,50396,Canada,1644037286481.26
Richmond Hill,43.87111,-79.43725,185541,Canada,1644037286481.26
Saint-Léonard,45.58773,-73.59501,73423,Canada,1644037286481.26
Surrey,49.10635,-122.82509,394976,Canada,1644037286481.26
Welland,42.98342,-79.24958,52293,Canada,1644037286481.26
Woburn,43.76657,-79.22773,53485,Canada,1644037286481.26
Kamina,-8.73508,24.99798,73557,Congo,49868970641.1062
Bedford,52.13459,-0.46632,106940,United Kingdom,2707743777173.91
Bath,51.3751,-2.36172,94782,United Kingdom,2707743777173.91
Telford,52.67659,-2.44926,147980,United Kingdom,2707743777173.91
Canary Wharf,51.50519,-0.02085,73390,United Kingdom,2707743777173.91
Teshi Old Town,5.58365,-0.10722,144013,Ghana,72354428864.9032
Nungua,5.60105,-0.07713,70483,Ghana,72354428864.9032
Gaillimh,53.27245,-9.05095,70686,Ireland,425888950992.003
Vizianagaram,18.11692,83.41148,179358,India,2622983732006.45
Vijayawada,16.50745,80.6466,874587,India,2622983732006.45
Uppal Kalan,17.40577,78.55911,118259,India,2622983732006.45
Teni,10.01115,77.47772,1034724,India,2622983732006.45
Sultānpur,26.25788,82.07269,110368,India,2622983732006.45
Sītāmarhi,26.59357,85.4906,57095,India,2622983732006.45
Cheltenham,51.90006,-2.07972,116447,United Kingdom,2707743777173.91
Chelmsford,51.73575,0.46958,111511,United Kingdom,2707743777173.91
Carmel,39.97837,-86.11804,88713,United States,20936600000000.0
Bethesda,38.98067,-77.10026,60858,United States,20936600000000.0
Ellicott City,39.26733,-76.79831,65834,United States,20936600000000.0
Asheville,35.60095,-82.55402,88512,United States,20936600000000.0
Kettering,39.6895,-84.16883,55525,United States,20936600000000.0
Murfreesboro,35.84562,-86.39027,126118,United States,20936600000000.0
Austin,30.26715,-97.74306,931830,United States,20936600000000.0
Carrollton,32.95373,-96.89028,133168,United States,20936600000000.0
Sugar Land,29.61968,-95.63495,88156,United States,20936600000000.0
Portsmouth Heights,36.82098,-76.36883,99049,United States,20936600000000.0
North Peoria,40.71754,-89.58426,113004,United States,20936600000000.0
Detroit,42.33143,-83.04575,677116,United States,20936600000000.0
Southfield,42.47337,-83.22187,73156,United States,20936600000000.0
Târgu-Mureş,46.54245,24.55747,146863,Romania,248715551366.635
Mediaş,46.16667,24.35,53040,Romania,248715551366.635
Deva,45.88333,22.9,67802,Romania,248715551366.635
Pančevo,44.87177,20.64167,76654,Serbia,52960134078.6888
Yoshkar-Ola,56.63877,47.89078,279100,Russian Federation,1483497784867.6
Uzlovaya,53.98179,38.17118,58458,Russian Federation,1483497784867.6
Sviblovo,55.85,37.63333,60000,Russian Federation,1483497784867.6
Novocherkassk,47.42096,40.09185,166974,Russian Federation,1483497784867.6
Velikiy Novgorod,58.52131,31.27104,215062,Russian Federation,1483497784867.6
Ishimbay,53.45446,56.04149,70421,Russian Federation,1483497784867.6
Domodedovo,55.4413,37.75367,53887,Russian Federation,1483497784867.6
Rome,41.89193,12.51133,2318895,Italy,1886445268340.71
Parma,44.79935,10.32618,146299,Italy,1886445268340.71
Mandaue City,10.32361,123.92222,331320,Philippines,361489354350.0
Lucena,13.93139,121.61722,228758,Philippines,361489354350.0
Laoag,18.1978,120.5957,102105,Philippines,361489354350.0
Kidapawan,7.00833,125.08944,79652,Philippines,361489354350.0
General Trias,14.38694,120.88167,96022,Philippines,361489354350.0
Gapan,15.3072,120.9464,79064,Philippines,361489354350.0
Arayat,15.1505,120.7697,87987,Philippines,361489354350.0
Swabi,34.12018,72.46982,97363,Pakistan,263686552686.208
Shekhupura,31.71287,73.98556,361303,Pakistan,263686552686.208
Nankana Sahib,31.4501,73.70653,56366,Pakistan,263686552686.208
Mardan,34.19794,72.04965,300424,Pakistan,263686552686.208
Lodhran,29.5339,71.63244,97249,Pakistan,263686552686.208
Hujra Shah Muqim,30.74168,73.82327,61546,Pakistan,263686552686.208
Starachowice,51.0374,21.07126,53739,Poland,594164690894.936
Słupsk,54.46405,17.02872,98608,Poland,594164690894.936
Rybnik,50.09713,18.54179,142510,Poland,594164690894.936
Cobán,15.47083,-90.37083,53375,Guatemala,77604632170.5853
Chimaltenango,14.66111,-90.81944,82370,Guatemala,77604632170.5853
Bissau,11.86357,-15.59767,388028,Guinea-Bissau,1431758242.90375
Budapest,47.49835,19.04045,1741041,Hungary,155012927629.087
Tebingtinggi,3.3285,99.1625,117530,Indonesia,1058423838345.14
Belawan,3.7755,98.6832,102707,Indonesia,1058423838345.14
Tanjung Pinang,0.91667,104.45833,192493,Indonesia,1058423838345.14
Pontianak,-0.03194,109.325,455173,Indonesia,1058423838345.14
Palu,-0.90833,119.87083,282431,Indonesia,1058423838345.14
Kepanjen,-8.1303,112.5727,51919,Indonesia,1058423838345.14
Ende,-8.8432,121.6623,77205,Indonesia,1058423838345.14
Bengkulu,-3.80044,102.26554,309712,Indonesia,1058423838345.14
Banyuwangi,-8.2325,114.35755,108166,Indonesia,1058423838345.14
Teluknaga,-6.09889,106.63806,128275,Indonesia,1058423838345.14
Silifke,36.37778,33.93444,75315,Turkey,720101212394.114
Nevşehir,38.625,34.71222,75527,Turkey,720101212394.114
Malatya,38.35018,38.31667,441805,Turkey,720101212394.114
Erzincan,39.73919,39.49015,114027,Turkey,720101212394.114
Bozüyük,39.90778,30.03667,55365,Turkey,720101212394.114
Antakya,36.20655,36.15722,210000,Turkey,720101212394.114
Gölcük,40.71501,29.81824,56189,Turkey,720101212394.114
Çubuk,40.23861,33.03222,62602,Turkey,720101212394.114
Sancaktepe,41.00244,29.23187,241000,Turkey,720101212394.114
Karabağlar,38.37396,27.1352,458000,Turkey,720101212394.114
Chaguanas,10.51667,-61.41667,67433,Trinidad and Tobago,21529824769.2969
Arusha,-3.36667,36.68333,341136,Tanzania,62409748426.5824
Yevpatoriya,45.20091,33.36655,106202,Ukraine,155582008717.426
Novomoskovsk,48.62893,35.2589,70550,Ukraine,155582008717.426
Lviv,49.83826,24.02324,717803,Ukraine,155582008717.426
Kyiv,50.45466,30.5238,2797553,Ukraine,155582008717.426
Njeru,0.44166,33.17917,61952,Uganda,37372032557.5944
Ourense,42.33669,-7.86407,107742,Spain,1281484640043.58
León,42.60003,-5.57032,134305,Spain,1281484640043.58
Coslada,40.42378,-3.56129,90280,Spain,1281484640043.58
Ādīgrat,14.277,39.462,65000,Ethiopia,107645054311.876
Atbara,17.70217,33.98638,107930,Sudan,26110829190.4008
Umeå,63.82842,20.25972,83249,Sweden,541063604339.715
Halmstad,56.67446,12.85676,66124,Sweden,541063604339.715
Koidu,8.64387,-10.9714,124662,Sierra Leone,3865018882.89755
Tambacounda,13.77073,-13.66734,78800,Senegal,24910904235.857
Delgado,13.72171,-89.16874,71594,El Salvador,24638720000.0
Manbij,36.52815,37.95495,99497,Syrian Arab Republic,0.0
Lampang,18.29232,99.49277,156139,Thailand,501794961925.244
Rayong,12.68095,101.25798,106737,Thailand,501794961925.244
Zarzis,33.50398,11.11215,79316,Tunisia,39235672868.2722
Silopi,37.24379,42.46345,74798,Turkey,720101212394.114
Nusaybin,37.07028,41.21465,88977,Turkey,720101212394.114
Rivne,50.62308,26.22743,255106,Ukraine,155582008717.426
Tlaxcala,19.31905,-98.19982,84670,Mexico,1076163316174.94
El Pueblito,20.53996,-100.43817,71254,Mexico,1076163316174.94
Mangere,-36.96807,174.79875,55266,New Zealand,210886315368.533
Talara,-4.57722,-81.27194,99074,Peru,202014363787.233
Cajamarca,-7.16378,-78.50027,135000,Peru,202014363787.233
Ilo,-17.63185,-71.34108,53476,Peru,202014363787.233
Konin,52.22338,18.25121,81258,Poland,594164690894.936
Jelenia Góra,50.89973,15.72899,87310,Poland,594164690894.936
Praga Południe,52.24424,21.08545,179836,Poland,594164690894.936
Ponce,18.01031,-66.62398,152634,Puerto Rico,103138300000.0
Odivelas,38.79269,-9.1838,54624,Portugal,231226743398.402
Caaguazú,-25.47104,-56.01603,54808,Paraguay,35304238230.1132
Saint-Pierre,-21.3393,55.47811,76655,France,2630317731455.26
Chusovoy,58.3013,57.8131,50205,Russian Federation,1483497784867.6
Cherkessk,44.22333,42.05778,116224,Russian Federation,1483497784867.6
Chaykovskiy,56.76864,54.11484,86712,Russian Federation,1483497784867.6
Arzamas,55.39485,43.83992,109479,Russian Federation,1483497784867.6
Novoaltaysk,53.3917,83.9363,61050,Russian Federation,1483497784867.6
Nefteyugansk,61.09979,72.60349,112632,Russian Federation,1483497784867.6
Kiselëvsk,53.99,86.6621,104000,Russian Federation,1483497784867.6
Ishim,56.11281,69.49015,67762,Russian Federation,1483497784867.6
Seversk,56.60056,84.88639,109844,Russian Federation,1483497784867.6
Tārūt,26.5733,50.04028,85371,Saudi Arabia,700117873249.269
Fréjus,43.43325,6.73555,53098,France,2630317731455.26
Créteil,48.79266,2.46569,84833,France,2630317731455.26
Marseille 08,43.27083,5.3821,78837,France,2630317731455.26
Marseille 11,43.2907,5.4384,56792,France,2630317731455.26
Worcester,52.18935,-2.22001,101659,United Kingdom,2707743777173.91
Stourbridge,52.45608,-2.14317,56284,United Kingdom,2707743777173.91
Solihull,52.41426,-1.78094,96267,United Kingdom,2707743777173.91
Peterborough,52.57364,-0.24777,163379,United Kingdom,2707743777173.91
Sanchuan,26.75041,100.65894,56345,China,14722730697890.1
Tunja,5.53528,-73.36778,117479,Colombia,271346896626.418
Neiva,2.9273,-75.28189,352855,Colombia,271346896626.418
Trinidad,21.80224,-79.98467,60206,Cuba,0.0
Palma Soriano,20.2113,-75.99362,102826,Cuba,0.0
Güira de Melena,22.79613,-82.50667,69879,Cuba,0.0
Nicosia,35.17531,33.3642,200452,Cyprus,23804340376.9275
Würzburg,49.79391,9.95121,133731,Germany,3846413928653.71
Willich,51.26371,6.54734,51843,Germany,3846413928653.71
Ulm,48.39841,9.99155,120451,Germany,3846413928653.71
Pforzheim,48.88436,8.69892,119313,Germany,3846413928653.71
Bochum-Hordel,51.50168,7.1756,380000,Germany,3846413928653.71
Sougueur,35.18568,1.49612,68654,Algeria,145163902228.168
Sétif,36.19112,5.41373,288461,Algeria,145163902228.168
Laghouat,33.8,2.86514,113872,Algeria,145163902228.168
Quevedo,-1.02863,-79.46352,119436,Ecuador,98808010000.0
Kafr ash Shaykh,31.11174,30.93991,143970,Egypt,363069245165.315
Dayrūţ,27.55642,30.81057,67788,Egypt,363069245165.315
Port Said,31.26531,32.3019,538378,Egypt,363069245165.315
Banī Suwayf,29.07441,31.09785,189624,Egypt,363069245165.315
Asyūţ,27.18096,31.18368,420585,Egypt,363069245165.315
Al Qanāţir al Khayrīyah,30.19327,31.13703,56302,Egypt,363069245165.315
New Cairo,30.03,31.47,200000,Egypt,363069245165.315
Sagunto,39.68333,-0.26667,66070,Spain,1281484640043.58
Campiña,38.21896,-2.98069,67904,Spain,1281484640043.58
Benidorm,38.53816,-0.13098,71034,Spain,1281484640043.58
Barakaldo,43.29639,-2.98813,98460,Spain,1281484640043.58
Sant Boi de Llobregat,41.34357,2.03659,82428,Spain,1281484640043.58
Mönchengladbach,51.18539,6.44172,261742,Germany,3846413928653.71
Herne,51.5388,7.22572,172108,Germany,3846413928653.71
Hamburg-Mitte,53.55,10.01667,233144,Germany,3846413928653.71
Friedrichshain,52.51559,13.45482,117829,Germany,3846413928653.71
Frankfurt am Main,50.11552,8.68417,650000,Germany,3846413928653.71
Bonn,50.73438,7.09549,313125,Germany,3846413928653.71
Bad Homburg vor der Höhe,50.22683,8.61816,51859,Germany,3846413928653.71
Monclova,26.90687,-101.42056,215271,Mexico,1076163316174.94
Heróica Zitácuaro,19.43612,-100.35733,84307,Mexico,1076163316174.94
Guasave,25.56745,-108.46756,71196,Mexico,1076163316174.94
Guadalajara,20.66682,-103.39182,1495182,Mexico,1076163316174.94
Ciudad Hidalgo,19.6927,-100.55445,60542,Mexico,1076163316174.94
Ciudad Delicias,28.19013,-105.47012,118071,Mexico,1076163316174.94
Colonia del Valle,19.38611,-99.16204,250000,Mexico,1076163316174.94
Cukai,4.25,103.41667,82425,Malaysia,336664444247.042
Putatan,5.9258,116.06094,78340,Malaysia,336664444247.042
Rawang,3.3213,101.5767,120447,Malaysia,336664444247.042
Chokwé,-24.53333,32.98333,63695,Mozambique,14021421105.9078
Onitsha,6.14978,6.78569,561066,Nigeria,432293776262.398
Mubi,10.26858,13.26701,225705,Nigeria,432293776262.398
Lekki,6.40948,4.09152,401272,Nigeria,432293776262.398
Ikirun,7.91283,4.66741,134240,Nigeria,432293776262.398
Calabar,4.95893,8.32695,461796,Nigeria,432293776262.398
Lelystad,52.50833,5.475,70741,Netherlands,913865395789.886
Deventer,52.255,6.16389,97331,Netherlands,913865395789.886
Yokosuka,35.28361,139.66722,428992,Japan,4975415241562.52
Toyohashi,34.76667,137.38333,377453,Japan,4975415241562.52
Tosu,33.36667,130.51667,63595,Japan,4975415241562.52
Tomigusuku,26.18583,127.68192,55715,Japan,4975415241562.52
Tatebayashi,36.25,139.53333,81274,Japan,4975415241562.52
Miyakonojō,31.73333,131.06667,130994,Japan,4975415241562.52
Minamirinkan,35.49527,139.44279,224015,Japan,4975415241562.52
Matsutō,36.51667,136.56667,68159,Japan,4975415241562.52
Matsue,35.48333,133.05,156811,Japan,4975415241562.52
Kobe,34.6913,135.183,1528478,Japan,4975415241562.52
Kanoya,31.38333,130.85,82335,Japan,4975415241562.52
Kadoma,34.7381,135.57442,131727,Japan,4975415241562.52
Iida,35.51965,137.82074,107111,Japan,4975415241562.52
Chigasaki,35.33638,139.40434,231657,Japan,4975415241562.52
Sayama,35.85295,139.41212,160843,Japan,4975415241562.52
Asaka,35.80472,139.60194,128058,Japan,4975415241562.52
Ryūgasaki,35.9,140.18333,85761,Japan,4975415241562.52
Katori-shi,35.89767,140.49943,83181,Japan,4975415241562.52
Phnom Penh,11.56245,104.91601,1573544,Cambodia,25291251427.3979
Wŏnsan,39.15278,127.44361,329207,North Korea,0.0
Jeongeup,35.60004,126.91699,139876,South Korea,1630525005469.11
As Sālimīyah,29.33389,48.07611,147649,Kuwait,0.0
Sidon,33.55751,35.37148,163554,Lebanon,33383246857.58
Valvedditturai,9.81667,80.16667,78205,Sri Lanka,80706600228.6499
Dainava (Kaunas),54.91525,23.96831,70000,Lithuania,55887271833.0025
Al Jumayl,32.85286,12.0612,102000,Libya,25418461532.2008
Taroudant,30.47028,-8.87695,71133,Morocco,112870591694.044
Yaizu,34.86877,138.31952,121057,Japan,4975415241562.52
Tsuruga,35.64547,136.0558,68482,Japan,4975415241562.52
Toyokawa,34.81667,137.4,120537,Japan,4975415241562.52
Shiojiri,36.1,137.96667,67159,Japan,4975415241562.52
Ōmura,32.92139,129.95389,89918,Japan,4975415241562.52
Maebaru-chūō,33.55916,130.20148,70339,Japan,4975415241562.52
Machida,35.54028,139.45083,399969,Japan,4975415241562.52
Kōfu,35.66667,138.56667,190000,Japan,4975415241562.52
Iwatsuki,35.96474,139.69644,108833,Japan,4975415241562.52
Inazawa,35.25,136.78333,102130,Japan,4975415241562.52
Ichinomiya,35.3,136.8,280331,Japan,4975415241562.52
Chiryū,35.0,137.03333,67062,Japan,4975415241562.52
Chino,35.9944,138.15428,56567,Japan,4975415241562.52
Kitaibaraki,36.78671,140.74901,50843,Japan,4975415241562.52
Myeik,12.43954,98.60028,173298,Myanmar,76185586096.7974
Nouakchott,18.08581,-15.9785,661400,Mauritania,7778525642.92883
Asahikawa,43.77063,142.36489,356612,Japan,4975415241562.52
Xochimilco,19.25465,-99.10356,407885,Mexico,1076163316174.94
Pyongyang,39.03385,125.75432,3222000,North Korea,0.0
Shymkent,42.3,69.6,414032,Kazakhstan,169835426427.153
Sri Jayewardenepura Kotte,6.88297,79.90708,115826,Sri Lanka,80706600228.6499
Colombo,6.93548,79.84868,648034,Sri Lanka,80706600228.6499
Puebla,19.03793,-98.20346,1434062,Mexico,1076163316174.94
Daugavpils,55.88333,26.53333,111564,Latvia,33505185228.7067
El Jadid,33.25682,-8.50882,147549,Morocco,112870591694.044
Port Louis,-20.16194,57.49889,155226,Mauritius,10914065306.2423
Kirkland,47.68149,-122.20874,87281,United States,20936600000000.0
Tlalpan,19.29513,-99.16206,574577,Mexico,1076163316174.94
Zinacantepec,19.28428,-99.73394,54220,Mexico,1076163316174.94
Koson,39.0375,65.585,59681,Uzbekistan,57707189945.4214
San Felipe,10.33991,-68.74247,206270,Venezuela,0.0
La Villa del Rosario,10.3258,-72.31343,82766,Venezuela,0.0
El Tocuyo,9.78709,-69.79294,74829,Venezuela,0.0
Chivacoa,10.15951,-68.89453,70298,Venezuela,0.0
Caucagüito,10.48666,-66.73799,52556,Venezuela,0.0
Al Qaţīf,26.56542,50.0089,98259,Saudi Arabia,700117873249.269
El Obeid,13.18421,30.21669,393311,Sudan,26110829190.4008
Chí Linh,21.06667,106.31667,220421,Vietnam,271158442059.082
Cái Răng,10.0009,105.75095,86278,Vietnam,271158442059.082
Malmö,55.60587,13.00073,301706,Sweden,541063604339.715
Aden,12.77944,45.03667,550602,Yemen,0.0
Heilbron,-27.28115,27.9709,55196,South Africa,301923639269.552
Worcester,-33.64651,19.44852,127597,South Africa,301923639269.552
Kasama,-10.21289,31.18084,91056,Zambia,19320053859.279
Kenema,7.87687,-11.19025,143137,Sierra Leone,3865018882.89755
Garoowe,8.40207,48.48284,57300,Somalia,4917607582.22895
San Marcos,13.66108,-89.18252,54615,El Salvador,24638720000.0
Moundou,8.57437,16.07722,135167,Chad,10093118570.2918
Udon Thani,17.41567,102.78589,247231,Thailand,501794961925.244
Ban Lam Luk Ka,13.97738,100.77776,60700,Thailand,501794961925.244
Trabzon,41.005,39.72694,244083,Turkey,720101212394.114
Maltepe,40.93567,29.15507,427040,Turkey,720101212394.114
Yilan,24.757,121.753,94188,China,14722730697890.1
Singida,-4.81629,34.74358,62432,Tanzania,62409748426.5824
Zaporizhzhya,47.85167,35.11714,738728,Ukraine,155582008717.426
Lutsk,50.75932,25.34244,213661,Ukraine,155582008717.426
Krasnyi Luch,48.13954,38.93715,90005,Ukraine,155582008717.426
Brovary,50.51809,30.80671,88506,Ukraine,155582008717.426
Mukono,0.35333,32.75528,67290,Uganda,37372032557.5944
Bwizibwera,-0.59167,30.62861,79157,Uganda,37372032557.5944
La Piedad,20.34239,-102.0305,83323,Mexico,1076163316174.94
Guadalupe,22.74753,-102.51874,124623,Mexico,1076163316174.94
Ciudad General Escobedo,25.79698,-100.31791,352444,Mexico,1076163316174.94
Celaya,20.52353,-100.8157,340387,Mexico,1076163316174.94
Kulai,1.6561,103.6032,63762,Malaysia,336664444247.042
Labuan,5.28028,115.2475,73653,Malaysia,336664444247.042
Ode,7.7899,5.7117,75463,Nigeria,432293776262.398
Kano,12.00012,8.51672,3626068,Nigeria,432293776262.398
Ifo,6.81491,3.19518,88272,Nigeria,432293776262.398
Matagalpa,12.92559,-85.91747,109089,Nicaragua,12621476263.8278
Juigalpa,12.10629,-85.36452,50000,Nicaragua,12621476263.8278
Schiedam,51.91917,4.38889,75438,Netherlands,913865395789.886
Alkmaar,52.63167,4.74861,94853,Netherlands,913865395789.886
Oshkosh,44.02471,-88.54261,66555,United States,20936600000000.0
Apple Valley,34.50083,-117.18588,72174,United States,20936600000000.0
Arcadia,34.13973,-118.03534,58408,United States,20936600000000.0
Highland,34.12834,-117.20865,54854,United States,20936600000000.0
Rancho Cucamonga,34.1064,-117.59311,175236,United States,20936600000000.0
Richmond,37.93576,-122.34775,109708,United States,20936600000000.0
Arua,3.02013,30.91105,55585,Uganda,37372032557.5944
Cape Coral,26.56285,-81.94953,175229,United States,20936600000000.0
Deltona,28.90054,-81.26367,88474,United States,20936600000000.0
Fort Lauderdale,26.12231,-80.14338,178590,United States,20936600000000.0
Jupiter,26.93422,-80.09421,62707,United States,20936600000000.0
Pembroke Pines,26.00315,-80.22394,166611,United States,20936600000000.0
Zlatoust,55.17111,59.65083,191366,Russian Federation,1483497784867.6
Tula,54.19609,37.61822,468825,Russian Federation,1483497784867.6
Cheektowaga,42.90339,-78.75475,75178,United States,20936600000000.0
Mikhaylovsk,45.12833,42.02556,59198,Russian Federation,1483497784867.6
Maykop,44.60778,40.10583,144055,Russian Federation,1483497784867.6
Liski,50.98405,39.51545,55939,Russian Federation,1483497784867.6
Lefortovo,55.76667,37.7,91000,Russian Federation,1483497784867.6
Kungur,57.4368,56.9593,66389,Russian Federation,1483497784867.6
Engels,51.48389,46.10528,196011,Russian Federation,1483497784867.6
Tanza,14.6753,120.9389,105510,Philippines,361489354350.0
Subic,14.8787,120.23194,67664,Philippines,361489354350.0
Ozamiz City,8.1481,123.8405,93082,Philippines,361489354350.0
Libon,13.2997,123.4386,68846,Philippines,361489354350.0
Antipolo,14.62578,121.12251,549543,Philippines,361489354350.0
Zhob,31.34082,69.4493,50537,Pakistan,263686552686.208
Nawabshah,26.23939,68.40369,229504,Pakistan,263686552686.208
Muridke,31.80258,74.25772,164246,Pakistan,263686552686.208
Haripur,33.99783,72.93493,56977,Pakistan,263686552686.208
Hafizabad,32.07095,73.68802,153656,Pakistan,263686552686.208
Bahawalpur,29.39779,71.6752,552607,Pakistan,263686552686.208
Targówek,52.29185,21.04845,124279,Poland,594164690894.936
Śródmieście,52.22904,21.01644,134306,Poland,594164690894.936
Piła,53.15145,16.73782,75532,Poland,594164690894.936
Lubin,51.40089,16.20149,77532,Poland,594164690894.936
Chilpancingo,17.5506,-99.50578,187251,Mexico,1076163316174.94
Huamantla,19.31451,-97.9252,51996,Mexico,1076163316174.94
Wellington,-41.28664,174.77557,381900,New Zealand,210886315368.533
Panamá,8.9936,-79.51973,408168,Panama,52938100000.0
Bor,56.35808,44.07477,60647,Russian Federation,1483497784867.6
Balakovo,52.02782,47.8007,199572,Russian Federation,1483497784867.6
Kemerovo,55.33333,86.08333,477090,Russian Federation,1483497784867.6
Yakutsk,62.03389,129.73306,235600,Russian Federation,1483497784867.6
Ust’-Ilimsk,58.00056,102.66194,100271,Russian Federation,1483497784867.6
Lesnoy,57.6198,63.0784,55100,Russian Federation,1483497784867.6
Chernaya Rechka,59.98594,30.30338,56429,Russian Federation,1483497784867.6
Jaworzno,50.20528,19.27498,96541,Poland,594164690894.936
Bayamón,18.39856,-66.15572,203499,Puerto Rico,103138300000.0
Lambaré,-25.34682,-57.60647,126377,Paraguay,35304238230.1132
Saint-Paul,-21.00961,55.27134,99307,France,2630317731455.26
Le Tampon,-21.2766,55.51766,69986,France,2630317731455.26
Colombes,48.91882,2.25404,82300,France,2630317731455.26
Bordeaux,44.84044,-0.5805,231844,France,2630317731455.26
Albi,43.9298,2.148,52409,France,2630317731455.26
Wallasey,53.42324,-3.06497,58794,United Kingdom,2707743777173.91
Southall,51.50896,-0.3713,70000,United Kingdom,2707743777173.91
Newtownabbey,54.65983,-5.90858,63860,United Kingdom,2707743777173.91
Milton Keynes,52.04172,-0.75583,229941,United Kingdom,2707743777173.91
Leeds,53.79648,-1.54785,455123,United Kingdom,2707743777173.91
Bagheria,38.07892,13.51237,52952,Italy,1886445268340.71
Manfredonia,41.63065,15.91876,52911,Italy,1886445268340.71
La Spezia,44.103,9.82375,88491,Italy,1886445268340.71
Ródos,36.43556,28.22199,56128,Greece,189410106620.016
Santa Lucía Cotzumalguapa,14.33505,-91.02339,62097,Guatemala,77604632170.5853
San Francisco El Alto,14.9449,-91.4431,54493,Guatemala,77604632170.5853
Jérémie,18.65,-74.11667,97503,Haiti,13417997065.1099
Veszprém,47.09327,17.91149,62023,Hungary,155012927629.087
Győr,47.68333,17.63512,128265,Hungary,155012927629.087
Bandar Lampung,-5.42917,105.26111,800348,Indonesia,1058423838345.14
Pare,-7.7679,112.198,56699,Indonesia,1058423838345.14
Gorontalo,0.5375,123.0625,144195,Indonesia,1058423838345.14
Dumai,1.66711,101.44316,143760,Indonesia,1058423838345.14
Cirebon,-6.7063,108.557,254298,Indonesia,1058423838345.14
Cileunyi,-6.93889,107.75278,111476,Indonesia,1058423838345.14
Astanajapura,-6.8017,108.6311,148047,Indonesia,1058423838345.14
Netanya,32.33291,34.85992,171676,Israel,401953767072.801
Herzliya,32.16627,34.82536,83600,Israel,401953767072.801
Verāval,20.9077,70.36786,163326,India,2622983732006.45
Vejalpur,22.69021,73.56299,121610,India,2622983732006.45
Tiruttangal,9.48333,77.83333,54499,India,2622983732006.45
Srivilliputhur,9.51272,77.63369,74370,India,2622983732006.45
Siwān,26.22096,84.35609,119181,India,2622983732006.45
Sirsi,14.62072,74.83554,61607,India,2622983732006.45
Sīkar,27.61206,75.13996,199932,India,2622983732006.45
Siliguri,26.71004,88.42851,515574,India,2622983732006.45
Sawāi Mādhopur,26.02301,76.34408,108612,India,2622983732006.45
Metz,49.11911,6.17269,123914,France,2630317731455.26
Mérignac,44.84247,-0.64512,69791,France,2630317731455.26
Le Havre,49.4938,0.10767,185972,France,2630317731455.26
Irun,43.33904,-1.78938,60951,Spain,1281484640043.58
Ferrol,43.48451,-8.23293,74273,Spain,1281484640043.58
Les Corts,41.38712,2.13007,82270,Spain,1281484640043.58
Salamanca,40.42972,-3.67975,147707,Spain,1281484640043.58
Suva,-18.14161,178.44149,77366,Fiji,4376014755.57615
Parādīp Garh,20.31641,86.6085,85868,India,2622983732006.45
Narasapur,16.43425,81.69845,59306,India,2622983732006.45
Mannargudi,10.66626,79.45064,63148,India,2622983732006.45
Malkāpur,20.88555,76.19932,64812,India,2622983732006.45
Khopoli,18.78562,73.34589,64460,India,2622983732006.45
Kāsganj,27.80882,78.64579,99462,India,2622983732006.45
Kāsaragod,12.49838,74.98959,53309,India,2622983732006.45
Jharsuguda,21.85531,84.00698,79492,India,2622983732006.45
Jhārgrām,22.45384,86.99497,57796,India,2622983732006.45
Jagdalpur,19.08136,82.02131,76465,India,2622983732006.45
Himatnagar,23.59893,72.96602,60634,India,2622983732006.45
Hāthras,27.59551,78.05201,126882,India,2622983732006.45
Gohadi,26.43278,78.44205,51635,India,2622983732006.45
