name,longitude,latitude,population,country_name,country_gdp
Nishifukuma,130.47461,33.76627,43154,Japan,4975415241562.52
Fukayachō,139.28333,36.2,106595,Japan,4975415241562.52
Chichibu,139.07639,35.99028,58507,Japan,4975415241562.52
Annaka,138.89585,36.33011,48235,Japan,4975415241562.52
Kimitsu,139.87029,35.35043,92126,Japan,4975415241562.52
Tomobe,140.3,36.35,37146,Japan,4975415241562.52
Shiroi,140.06667,35.8,55314,Japan,4975415241562.52
Omigawa,140.61667,35.85,25763,Japan,4975415241562.52
Ōfunato,141.71667,39.07167,35418,Japan,4975415241562.52
Kitakami,141.11667,39.28333,93854,Japan,4975415241562.52
Iwanuma,140.85944,38.10472,42411,Japan,4975415241562.52
Iwaki,140.88333,37.05,357309,Japan,4975415241562.52
Ami,140.2,36.03333,47927,Japan,4975415241562.52
Inashiki,140.32356,35.95633,46994,Japan,4975415241562.52
Tama,139.46844,35.6436,148285,Japan,4975415241562.52
Molo,35.73194,-0.24849,27896,Kenya,98842939649.1149
Mandera,41.85688,3.93726,36076,Kenya,98842939649.1149
Lugulu,34.30399,0.39337,40894,Kenya,98842939649.1149
Namp’o,125.40778,38.7375,455000,North Korea,0.0
Haeju,125.71472,38.04056,222396,North Korea,0.0
Seosan,126.45222,36.78167,74208,South Korea,1630525005469.11
Gyeongju,129.21167,35.84278,155237,South Korea,1630525005469.11
Al Farwānīyah,47.95861,29.2775,86525,Kuwait,0.0
Kokshetau,69.4,53.28333,124444,Kazakhstan,169835426427.153
Ekibastuz,75.32287,51.72371,121470,Kazakhstan,169835426427.153
En Nâqoûra,35.13972,33.11806,24910,Lebanon,33383246857.58
Kalmunai,81.83472,7.40902,100171,Sri Lanka,80706600228.6499
Beruwala,79.9828,6.4788,34250,Sri Lanka,80706600228.6499
Klaipėda,21.13912,55.7068,192307,Lithuania,55887271833.0025
Eiguliai,23.93243,54.93133,61700,Lithuania,55887271833.0025
Jūrmala,23.77038,56.968,54088,Latvia,33505185228.7067
Al Marj,20.82909,32.49257,85315,Libya,25418461532.2008
Yafran,12.52859,32.06329,67638,Libya,25418461532.2008
Tripoli,13.18733,32.88743,1150989,Libya,25418461532.2008
Taounate,-4.64009,34.53661,32802,Morocco,112870591694.044
Sidi Yahia El Gharb,-6.30404,34.30494,32202,Morocco,112870591694.044
Sale,-6.79846,34.0531,903485,Morocco,112870591694.044
Khenifra,-5.66167,32.93492,73906,Morocco,112870591694.044
Guelmim,-10.05738,28.98696,98229,Morocco,112870591694.044
Azemmour,-8.3425,33.28952,37140,Morocco,112870591694.044
Strășeni,28.60774,47.14216,19225,Moldova,11914040905.2626
Orhei,28.82446,47.38494,24918,Moldova,11914040905.2626
Căuşeni,29.41114,46.63674,21690,Moldova,11914040905.2626
Cahul,28.19929,45.90425,34492,Moldova,11914040905.2626
Hell-Ville,48.26663,-13.39718,22680,Madagascar,13720634105.403
Andapa,49.65,-14.65,20798,Madagascar,13720634105.403
Ambato Boeny,46.71667,-16.46667,22529,Madagascar,13720634105.403
Ambanja,48.453,-13.669,30621,Madagascar,13720634105.403
Ebaye,167.73919,8.77479,15000,Marshall Islands,0.0
Veles,21.77556,41.71556,57873,North Macedonia,12266949805.1436
Shtip,22.19583,41.74583,48279,North Macedonia,12266949805.1436
Kisela Voda,21.50278,41.94889,58216,North Macedonia,12266949805.1436
Bafoulabé,-10.8321,13.8065,26823,Mali,17393761397.0805
Nyaungdon,95.63957,17.04459,40092,Myanmar,76185586096.7974
Thanatpin,96.57523,17.29136,38059,Myanmar,76185586096.7974
Myaydo,95.21512,19.36838,57897,Myanmar,76185586096.7974
Baruun-Urt,113.27917,46.68056,15805,Mongolia,13137128659.479
Saint-Joseph,-61.03905,14.67099,16974,France,2630317731455.26
Le Lamentin,-60.99964,14.61341,39229,France,2630317731455.26
Zouerate,-12.47134,22.73542,38000,Mauritania,7778525642.92883
Triolet,57.55025,-20.0576,23269,Mauritius,10914065306.2423
Xonacatlán,-99.52807,19.40513,20680,Mexico,1076163316174.94
San Mateo Atenco,-99.53214,19.26757,67890,Mexico,1076163316174.94
Yingqiu,118.99285,36.52663,92564,China,14722730697890.1
Sonsón,-75.31069,5.71062,17232,Colombia,271346896626.418
San Marcos,-75.12809,8.65972,36549,Colombia,271346896626.418
Los Patios,-72.5037,7.83793,58661,Colombia,271346896626.418
La Estrella,-75.64317,6.15769,49386,Colombia,271346896626.418
Corinto,-76.26275,3.17301,16579,Colombia,271346896626.418
Chaparral,-75.48316,3.72315,19982,Colombia,271346896626.418
Belén de Umbría,-75.86865,5.20087,15698,Colombia,271346896626.418
Barrancas,-72.79456,10.95672,17350,Colombia,271346896626.418
Apartadó,-76.62587,7.88299,86438,Colombia,271346896626.418
Morales,-76.62791,2.75446,29617,Colombia,271346896626.418
Viñales,-83.70694,22.61892,27129,Cuba,0.0
Vertientes,-78.14979,21.25817,29704,Cuba,0.0
Unión de Reyes,-81.53617,22.79505,33646,Cuba,0.0
San Miguel del Padrón,-82.32669,23.09544,159273,Cuba,0.0
Morón,-78.62667,22.10774,66060,Cuba,0.0
Corralillo,-80.58556,22.98212,51881,Cuba,0.0
Praia,-23.51254,14.93152,113364,Cape Verde,1703698676.69742
Willemstad,-68.93354,12.1084,125000,Curacao,0.0
Vyškov,16.99897,49.27747,22265,Czech Republic,245349489988.26
Sokolov,12.6401,50.1813,24901,Czech Republic,245349489988.26
Ostrov,12.93907,50.30592,17206,Czech Republic,245349489988.26
Ostrava,18.28204,49.83465,313088,Czech Republic,245349489988.26
Liberec,15.05619,50.76711,97770,Czech Republic,245349489988.26
Letňany,14.51667,50.13333,15862,Czech Republic,245349489988.26
Werder,12.934,52.37874,22384,Germany,3846413928653.71
Wedding,13.35594,52.54734,78290,Germany,3846413928653.71
Waldkirch,7.96371,48.09585,20155,Germany,3846413928653.71
Taufkirchen,11.61701,48.0486,17791,Germany,3846413928653.71
Schwerin,11.41316,53.62937,96641,Germany,3846413928653.71
Sankt Wendel,7.16814,49.46633,26904,Germany,3846413928653.71
Regensburg,12.10161,49.01513,129151,Germany,3846413928653.71
Ravensburg,9.61062,47.78198,48825,Germany,3846413928653.71
Nürnberg,11.07752,49.45421,515543,Germany,3846413928653.71
Nördlingen,10.48868,48.85122,19492,Germany,3846413928653.71
Hamburg-Nord,9.984,53.58935,280000,Germany,3846413928653.71
Skive,9.02707,56.56699,20815,Denmark,356084867685.639
Haderslev,9.48771,55.24943,20825,Denmark,356084867685.639
Salah Bey,5.29053,35.85451,23339,Algeria,145163902228.168
Remchi,-1.43362,35.06196,51224,Algeria,145163902228.168
Lakhdaria,3.5933,36.56463,56719,Algeria,145163902228.168
Beni Mester,-1.42319,34.87045,19808,Algeria,145163902228.168
Batna,6.17414,35.55597,280798,Algeria,145163902228.168
Aïn Beïda,7.39278,35.79639,105765,Algeria,145163902228.168
Tulcán,-77.71727,0.81187,86498,Ecuador,98808010000.0
Santa Elena,-80.85873,-2.22622,42214,Ecuador,98808010000.0
Samborondón,-79.72402,-1.96276,24118,Ecuador,98808010000.0
Naranjal,-79.6183,-2.67364,32045,Ecuador,98808010000.0
Machala,-79.96053,-3.25861,198123,Ecuador,98808010000.0
Guayaquil,-79.88621,-2.19616,1952029,Ecuador,98808010000.0
Bahía de Caráquez,-80.42367,-0.59792,37056,Ecuador,98808010000.0
Madīnat Sittah Uktūbar,31.05,29.81667,41930,Egypt,363069245165.315
Awsīm,31.13571,30.12303,63862,Egypt,363069245165.315
Ismailia,32.27225,30.60427,284813,Egypt,363069245165.315
Hurghada,33.81291,27.25738,95622,Egypt,363069245165.315
Al Bawīţī,28.86936,28.34827,20000,Egypt,363069245165.315
Abū al Maţāmīr,30.17438,30.91018,41302,Egypt,363069245165.315
El Gouna,33.67825,27.39417,15000,Egypt,363069245165.315
Moncada,-0.39551,39.54555,21900,Spain,1281484640043.58
Ingenio,-15.43433,27.91855,29319,Spain,1281484640043.58
Gandia,-0.18333,38.96667,80020,Spain,1281484640043.58
Cieza,-1.41987,38.23998,35200,Spain,1281484640043.58
Burriana,-0.08499,39.88901,34565,Spain,1281484640043.58
Benalmádena,-4.57267,36.5961,58854,Spain,1281484640043.58
Albacete,-1.85643,38.99424,169716,Spain,1281484640043.58
Águilas,-1.58289,37.4063,34533,Spain,1281484640043.58
Torrelodones,-3.92658,40.57654,21781,Spain,1281484640043.58
Tetuán de las Victorias,-3.6975,40.45975,155000,Spain,1281484640043.58
Sant Carles de la Ràpita,0.6,40.61667,15511,Spain,1281484640043.58
Menden,7.77825,51.44337,52452,Germany,3846413928653.71
Meinerzhagen,7.64838,51.1074,21982,Germany,3846413928653.71
Lünen,7.52872,51.61634,91009,Germany,3846413928653.71
Limbach-Oberfrohna,12.76165,50.85882,23711,Germany,3846413928653.71
Landau in der Pfalz,8.11692,49.19844,41612,Germany,3846413928653.71
Köln,6.95,50.93333,963395,Germany,3846413928653.71
Kamen,7.6638,51.59231,45927,Germany,3846413928653.71
Heide,9.0988,54.19579,20599,Germany,3846413928653.71
Altona,9.93333,53.55,250192,Germany,3846413928653.71
Gelsenkirchen,7.09654,51.50508,270028,Germany,3846413928653.71
Freudenstadt,8.41371,48.46695,23868,Germany,3846413928653.71
Falkensee,13.0927,52.56014,37468,Germany,3846413928653.71
Erlangen,11.00783,49.59099,102675,Germany,3846413928653.71
Emden,7.20778,53.36745,51526,Germany,3846413928653.71
Duisburg,6.76516,51.43247,504358,Germany,3846413928653.71
Dillingen,6.72781,49.35557,21526,Germany,3846413928653.71
Burg bei Magdeburg,11.85493,52.27152,24958,Germany,3846413928653.71
Buchen in Odenwald,9.32293,49.52416,17773,Germany,3846413928653.71
Bochum,7.21648,51.48165,385729,Germany,3846413928653.71
Blieskastel,7.25617,49.23724,23212,Germany,3846413928653.71
Berlin,13.41053,52.52437,3426354,Germany,3846413928653.71
Baesweiler,6.18874,50.90964,27834,Germany,3846413928653.71
Bad Säckingen,7.94612,47.55371,16549,Germany,3846413928653.71
Bad Nauheim,8.73859,50.36463,30291,Germany,3846413928653.71
Backnang,9.43718,48.94743,35778,Germany,3846413928653.71
Ascheberg,7.61667,51.78333,15184,Germany,3846413928653.71
Bad Arolsen,9.01445,51.37982,16854,Germany,3846413928653.71
Touba,-7.68333,8.28333,27504,Côte d'Ivoire,61348579465.1017
Bonoua,-3.59625,5.27247,37312,Côte d'Ivoire,61348579465.1017
Anyama,-4.05183,5.49462,100653,Côte d'Ivoire,61348579465.1017
Talagante,-70.92734,-33.66386,51764,Chile,252940023046.011
Coyhaique,-72.06619,-45.57524,45787,Chile,252940023046.011
Zhangfeng,97.80191,24.19064,53370,China,14722730697890.1
Shigu,99.95628,26.86852,21006,China,14722730697890.1
Ürümqi,87.60046,43.80096,3029372,China,14722730697890.1
Hami,93.50601,42.83393,137072,China,14722730697890.1
Zhicheng,111.50472,30.29556,159383,China,14722730697890.1
Zhaoyuan,120.40997,37.36497,120000,China,14722730697890.1
Xinzhou,114.8,30.86667,78767,China,14722730697890.1
Zhuhai,113.56778,22.27694,1562530,China,14722730697890.1
Shima,117.81216,24.44647,68375,China,14722730697890.1
Zhuangyuan,120.82747,37.30553,79106,China,14722730697890.1
Qingdao,120.38042,36.06488,3718835,China,14722730697890.1
Nanping,118.17361,26.645,467875,China,14722730697890.1
Nangong,115.37444,37.35806,82386,China,14722730697890.1
Nada,109.5786,19.52257,256652,China,14722730697890.1
Long’e,109.2125,25.80722,16928,China,14722730697890.1
Liuquan,117.29833,34.43417,51657,China,14722730697890.1
Linxia Chengguanzhen,103.20639,35.60028,274466,China,14722730697890.1
Lengshuijiang,111.42944,27.68806,115399,China,14722730697890.1
Qianzhou,109.73346,28.31925,102332,China,14722730697890.1
Jinjiang,110.00851,19.72878,68720,China,14722730697890.1
Huixian Chengguanzhen,106.08083,33.76833,39643,China,14722730697890.1
Huaiyuan Chengguanzhen,117.16566,32.95893,65530,China,14722730697890.1
Hejiang,105.83359,28.81161,137437,China,14722730697890.1
Guyuan,106.28083,36.00667,411854,China,14722730697890.1
Enshi,109.48333,30.3,279185,China,14722730697890.1
Dushan,107.53333,25.83333,80045,China,14722730697890.1
Duobao,112.68952,30.67,90257,China,14722730697890.1
Dongxing,107.96667,21.55,88607,China,14722730697890.1
Xinle,114.66667,38.34917,99347,China,14722730697890.1
Dashan,100.11489,23.00238,15980,China,14722730697890.1
Gushu,118.48147,31.56055,60335,China,14722730697890.1
Changyi,119.39083,36.85361,302072,China,14722730697890.1
Changning,104.92087,28.57773,81248,China,14722730697890.1
Caohe,115.43346,30.2297,67370,China,14722730697890.1
Weining,104.23333,26.85,56744,China,14722730697890.1
Biyang,117.94638,29.92885,36905,China,14722730697890.1
Babu,111.51667,24.41667,65603,China,14722730697890.1
Guanshan,117.86639,33.79833,51086,China,14722730697890.1
Suhe,105.2221,34.0625,18901,China,14722730697890.1
Yilan,129.55455,46.31618,71180,China,14722730697890.1
Xilin Hot,116.03333,43.96667,120965,China,14722730697890.1
Xifeng,124.72222,42.73722,61087,China,14722730697890.1
Hulan,126.6,45.98333,109104,China,14722730697890.1
Helong,128.99722,42.53974,85756,China,14722730697890.1
Gongchangling,123.45,41.11667,70761,China,14722730697890.1
Fuyu,124.45731,47.79756,75147,China,14722730697890.1
Baiquan,126.08481,47.60605,70472,China,14722730697890.1
Xiangjiaba,104.40416,28.63266,102143,China,14722730697890.1
Shilin,103.33237,24.81878,55000,China,14722730697890.1
Taifu,105.63702,28.98198,58663,China,14722730697890.1
Jiashan,120.92583,30.84918,137112,China,14722730697890.1
Chengjiao,104.91963,33.3852,20469,China,14722730697890.1
Weidian,105.5656,35.10243,26896,China,14722730697890.1
Damoujia,119.81326,36.54356,47569,China,14722730697890.1
Shanwang,118.711,36.5454,63195,China,14722730697890.1
Zayed City,53.70522,23.65416,63482,United Arab Emirates,0.0
Adh Dhayd,55.88157,25.28812,24716,United Arab Emirates,0.0
Khalifah A City,54.605,24.42588,85374,United Arab Emirates,0.0
Spitak,44.26731,40.83221,15059,Armenia,12645459213.5235
Huambo,15.73917,-12.77611,226145,Angola,62306913444.2917
Oberá,-55.11994,-27.48706,56528,Argentina,383066977653.56
Morón,-58.61956,-34.6509,319934,Argentina,383066977653.56
La Plata,-57.95453,-34.92145,694167,Argentina,383066977653.56
Buenos Aires,-58.37723,-34.61315,13076300,Argentina,383066977653.56
Azul,-59.85854,-36.77698,53941,Argentina,383066977653.56
Embalse,-64.41809,-32.18,15900,Argentina,383066977653.56
Dornbirn,9.74195,47.41427,49278,Austria,430947393757.511
Rockingham,115.72978,-32.27682,108022,Australia,1330900925056.98
Traralgon,146.5415,-38.19528,24605,Australia,1330900925056.98
Surry Hills,151.21282,-33.88374,16492,Australia,1330900925056.98
Port Macquarie,152.90894,-31.43084,45692,Australia,1330900925056.98
Noble Park,145.16667,-37.96667,30921,Australia,1330900925056.98
Newcastle,151.7801,-32.92953,308308,Australia,1330900925056.98
Mosman,151.23956,-33.83902,27844,Australia,1330900925056.98
Mildura,142.16251,-34.18551,32936,Australia,1330900925056.98
Keysborough,145.17385,-37.99116,25637,Australia,1330900925056.98
Bankstown,151.03333,-33.91667,32399,Australia,1330900925056.98
Cherrybrook,151.04607,-33.72197,18588,Australia,1330900925056.98
Greenacre,151.05563,-33.90034,24361,Australia,1330900925056.98
Parafield Gardens,138.61077,-34.78254,16872,Australia,1330900925056.98
Zabrat,49.94174,40.47746,21396,Azerbaijan,42607176470.5882
Qusar,48.4302,41.4275,16022,Azerbaijan,42607176470.5882
Lokbatan,49.73376,40.3256,30694,Azerbaijan,42607176470.5882
Bihać,15.87083,44.81694,75641,Bosnia and Herzegovina,19788422248.1072
Kālīganj,89.13801,23.40964,45631,Bangladesh,324239176765.053
Pālang,90.35076,23.21824,67652,Bangladesh,324239176765.053
Pār Naogaon,88.94875,24.80418,192464,Bangladesh,324239176765.053
Zedelgem,3.1368,51.14236,21968,Belgium,515332499627.861
Maaseik,5.78379,51.09802,25201,Belgium,515332499627.861
Ganshoren,4.31531,50.87065,24859,Belgium,515332499627.861
Flémalle-Haute,5.44471,50.59994,25144,Belgium,515332499627.861
Beerse,4.85304,51.31927,16208,Belgium,515332499627.861
Arlon,5.81667,49.68333,26179,Belgium,515332499627.861
Aarschot,4.83695,50.98715,27656,Belgium,515332499627.861
Kombissiri,-1.33644,12.06884,30137,Burkina Faso,17369059295.2226
Fada N'gourma,0.35843,12.06157,33910,Burkina Faso,17369059295.2226
Sofia,23.32415,42.69751,1152556,Bulgaria,69105101089.5531
Gotse Delchev,23.73333,41.56667,20522,Bulgaria,69105101089.5531
San Ignacio de Velasco,-60.95,-16.36667,23569,Bolivia,36688861202.6049
Sacaba,-66.03825,-17.39799,180726,Bolivia,36688861202.6049
Colcapirhua,-66.23814,-17.3857,52732,Bolivia,36688861202.6049
Santana,-51.18167,-0.05833,83927,Brazil,1444733258971.65
Pombos,-35.39583,-8.14139,15894,Brazil,1444733258971.65
Nazaré da Mata,-35.22778,-7.74167,26485,Brazil,1444733258971.65
Itaituba,-55.98361,-4.27611,64756,Brazil,1444733258971.65
Caruaru,-35.97611,-8.28333,235371,Brazil,1444733258971.65
Barreirinhas,-42.82591,-2.75556,17437,Brazil,1444733258971.65
Una,-39.07528,-15.29333,22613,Brazil,1444733258971.65
Três Rios,-43.20917,-22.11667,71944,Brazil,1444733258971.65
Seabra,-41.77049,-12.41713,16764,Brazil,1444733258971.65
Sarandi,-51.87389,-23.44361,84697,Brazil,1444733258971.65
São Vicente,-46.39194,-23.96306,324457,Brazil,1444733258971.65
São Fidélis,-41.74694,-21.64611,27793,Brazil,1444733258971.65
Santo Ângelo,-54.26306,-28.29917,64606,Brazil,1444733258971.65
Santa Fé do Sul,-50.92583,-20.21111,25802,Brazil,1444733258971.65
Posse,-46.36944,-14.09306,20003,Brazil,1444733258971.65
Porangatu,-49.14861,-13.44083,32758,Brazil,1444733258971.65
Pilar do Sul,-47.71639,-23.81306,19107,Brazil,1444733258971.65
Piedade,-47.42778,-23.71194,27912,Brazil,1444733258971.65
Petrópolis,-43.17861,-22.505,272691,Brazil,1444733258971.65
Posto da Mata,-39.85593,-17.88828,22168,Brazil,1444733258971.65
Passo Fundo,-52.40667,-28.26278,179529,Brazil,1444733258971.65
Padre Bernardo,-48.28281,-15.16595,16118,Brazil,1444733258971.65
Nova Iguaçu,-43.45111,-22.75917,1002118,Brazil,1444733258971.65
Nazaré,-39.01444,-13.035,25604,Brazil,1444733258971.65
Mineiros,-52.55111,-17.56944,38951,Brazil,1444733258971.65
Mauá,-46.46139,-23.66778,386069,Brazil,1444733258971.65
Janaúba,-43.30889,-15.8025,56572,Brazil,1444733258971.65
Gaspar,-48.95889,-26.93139,33658,Brazil,1444733258971.65
Diadema,-46.62278,-23.68611,390633,Brazil,1444733258971.65
Cornélio Procópio,-50.64667,-23.18111,48487,Brazil,1444733258971.65
Cataguases,-42.69667,-21.38917,62618,Brazil,1444733258971.65
Campos do Jordão,-45.59139,-22.73944,53319,Brazil,1444733258971.65
Camaçari,-38.32417,-12.6975,188758,Brazil,1444733258971.65
Bela Vista,-56.52111,-22.10889,18127,Brazil,1444733258971.65
Bambuí,-45.97694,-20.00639,18840,Brazil,1444733258971.65
Aquidauana,-55.78722,-20.47111,35303,Brazil,1444733258971.65
Américo Brasiliense,-48.10167,-21.72444,34331,Brazil,1444733258971.65
Aguaí,-46.97861,-22.05944,27503,Brazil,1444733258971.65
Carauari,-66.89583,-4.88278,18059,Brazil,1444733258971.65
Ivatsevichy,25.3401,52.709,24200,Belarus,60258239055.5829
Kitchener,-80.5112,43.42537,233700,Canada,1644037286481.26
Pickering,-79.13289,43.90012,87838,Canada,1644037286481.26
Victoriaville,-71.96579,46.05007,34426,Canada,1644037286481.26
Trinity-Bellwoods,-79.40849,43.64791,16556,Canada,1644037286481.26
Newtonbrook East,-79.40594,43.79154,16097,Canada,1644037286481.26
Downsview-Roding-CFB,-79.49049,43.73329,35052,Canada,1644037286481.26
Bolobo,16.23249,-2.158,27862,Congo,49868970641.1062
Bossangoa,17.45518,6.49263,27428,Central African Republic,2303078337.57431
Sibiti,13.34985,-3.68192,19089,Congo,49868970641.1062
Kettering,-0.72571,52.39836,63675,United Kingdom,2707743777173.91
Goole,-0.87732,53.70324,20810,United Kingdom,2707743777173.91
Frome,-2.32211,51.22834,26203,United Kingdom,2707743777173.91
Feltham,-0.41388,51.4462,24325,United Kingdom,2707743777173.91
Dunfermline,-3.45887,56.07156,50380,United Kingdom,2707743777173.91
Dinnington,-1.2,53.36667,19860,United Kingdom,2707743777173.91
Iguala de la Independencia,-99.5413,18.34536,118468,Mexico,1076163316174.94
Huejutla de Reyes,-98.41944,21.14,40015,Mexico,1076163316174.94
Ciudad Miguel Alemán,-99.02836,26.39952,19997,Mexico,1076163316174.94
Apizaco,-98.14358,19.41333,49506,Mexico,1076163316174.94
Altamira,-97.93867,22.39215,59536,Mexico,1076163316174.94
Álamo,-97.67554,20.91154,25159,Mexico,1076163316174.94
Tesistán,-103.46993,20.80051,62397,Mexico,1076163316174.94
Bagnoli,14.16807,40.81322,23333,Italy,1886445268340.71
Anzio,12.62157,41.45263,45403,Italy,1886445268340.71
Deal,1.40432,51.22322,30555,United Kingdom,2707743777173.91
Coleraine,-6.66667,55.13333,25681,United Kingdom,2707743777173.91
Chiswick,-0.25801,51.49271,34337,United Kingdom,2707743777173.91
Carrickfergus,-5.8058,54.7158,29208,United Kingdom,2707743777173.91
Brough,-0.57215,53.72861,19904,United Kingdom,2707743777173.91
Brierley Hill,-2.12139,52.48173,28000,United Kingdom,2707743777173.91
Bishopbriggs,-4.21869,55.90669,23430,United Kingdom,2707743777173.91
Barnet,-0.2,51.65,30000,United Kingdom,2707743777173.91
Banstead,-0.20685,51.32233,46280,United Kingdom,2707743777173.91
Arbroath,-2.58736,56.56317,23640,United Kingdom,2707743777173.91
Aldridge,-1.91715,52.60549,16008,United Kingdom,2707743777173.91
Aberdare,-3.44918,51.71438,31135,United Kingdom,2707743777173.91
Peckham,-0.06969,51.47403,71552,United Kingdom,2707743777173.91
Saint Peter Port,-2.53527,49.45981,16488,Channel Islands,0.0
Yendi,-0.00991,9.44272,42972,Ghana,72354428864.9032
Tamale,-0.8393,9.40079,360579,Ghana,72354428864.9032
Atsiaman,-0.32824,5.69775,202932,Ghana,72354428864.9032
Sainte-Anne,-61.38098,16.22564,22859,France,2630317731455.26
Sparta,22.43009,37.07446,16239,Greece,189410106620.016
Kifisiá,23.81106,38.07438,47332,Greece,189410106620.016
Ålesund,6.15492,62.47225,44096,Norway,362522347110.364
Pātan,85.31417,27.67658,183310,Nepal,33657175561.329
Malaṅgawā,85.5594,26.85658,20284,Nepal,33657175561.329
Uchiza,-76.46333,-8.45917,17742,Peru,202014363787.233
Huacho,-77.605,-11.10667,54545,Peru,202014363787.233
Wao,124.66667,7.68333,17845,Philippines,361489354350.0
Koszalin,16.17222,54.19438,107450,Poland,594164690894.936
Jastrzębie Zdrój,18.57479,49.95542,95813,Poland,594164690894.936
Gdańsk,18.64912,54.35227,461865,Poland,594164690894.936
Białogard,15.98751,54.00696,24368,Poland,594164690894.936
Carolina,-65.95739,18.38078,170404,Puerto Rico,103138300000.0
‘Abasān al Kabīrah,34.34005,31.31913,18163,Israel,401953767072.801
Ar Rām wa Ḑāḩiyat al Barīd,35.2342,31.84945,24838,Israel,401953767072.801
Olivais,-9.10674,38.76994,33788,Portugal,231226743398.402
Laranjeira,-9.15376,38.65599,20988,Portugal,231226743398.402
Caparica,-9.20032,38.66179,21167,Portugal,231226743398.402
Almada,-9.1569,38.67902,34008,Portugal,231226743398.402
Coimbra,-8.41955,40.20564,106582,Portugal,231226743398.402
Saint-Louis,55.41124,-21.28585,47881,France,2630317731455.26
Néa Ionía,22.92752,39.37904,32661,Greece,189410106620.016
Villa Nueva,-90.58544,14.52512,406830,Guatemala,77604632170.5853
San Cristóbal Verapaz,-90.47825,15.36663,19664,Guatemala,77604632170.5853
Thāna Bhawan,77.41811,29.58605,33498,India,2622983732006.45
Tarakeswar,88.01363,22.88605,30475,India,2622983732006.45
Tānda,78.94187,28.97621,44822,India,2622983732006.45
Soro,86.68833,21.27851,29797,India,2622983732006.45
Sindgi,76.23368,16.91883,33770,India,2622983732006.45
Shorāpur,76.75738,16.521,49501,India,2622983732006.45
Sāvda,75.88938,21.15054,19903,India,2622983732006.45
Sausar,78.79669,21.65576,26704,India,2622983732006.45
Saharsa,86.59611,25.87498,145764,India,2622983732006.45
Gudalur,77.24951,9.67826,47419,India,2622983732006.45
Farakka,87.9,24.81667,21834,India,2622983732006.45
Egra,87.53794,21.89947,32832,India,2622983732006.45
Dombivli,73.08333,19.21667,1193000,India,2622983732006.45
Dhaurahra,81.08975,27.99814,20098,India,2622983732006.45
Chiknāyakanhalli,76.62063,13.41609,24292,India,2622983732006.45
Zumpango del Río,-99.52725,17.65437,24719,Mexico,1076163316174.94
Rome,-85.16467,34.25704,36323,United States,20936600000000.0
Bowling Green,-86.4436,36.99032,63616,United States,20936600000000.0
Okolona,-85.68774,38.14118,17134,United States,20936600000000.0
Bayou Cane,-90.7512,29.6241,19355,United States,20936600000000.0
Gretna,-90.05396,29.91465,17880,United States,20936600000000.0
New Iberia,-91.81873,30.00354,30754,United States,20936600000000.0
Prairieville,-90.97205,30.30297,26895,United States,20936600000000.0
Germantown,-77.27165,39.17316,86395,United States,20936600000000.0
Potomac,-77.20859,39.01817,44965,United States,20936600000000.0
Rossville,-76.47968,39.33844,15147,United States,20936600000000.0
Salisbury,-75.59937,38.36067,32899,United States,20936600000000.0
Gladstone,-94.55468,39.20389,26861,United States,20936600000000.0
Jefferson City,-92.17352,38.5767,43169,United States,20936600000000.0
Clarksdale,-90.57093,34.20011,16847,United States,20936600000000.0
Durham,-78.89862,35.99403,257636,United States,20936600000000.0
Fairfield,-84.5605,39.34589,42767,United States,20936600000000.0
Zanesville,-82.01319,39.94035,25498,United States,20936600000000.0
Hanover,-76.98304,39.80066,15496,United States,20936600000000.0
Summerville,-80.17565,33.0185,48848,United States,20936600000000.0
Cleveland,-84.87661,35.15952,43898,United States,20936600000000.0
Alief,-95.59633,29.71106,98725,United States,20936600000000.0
Copperas Cove,-97.90308,31.12406,33081,United States,20936600000000.0
Live Oak,-98.3364,29.56523,15346,United States,20936600000000.0
McLean,-77.17748,38.93428,48115,United States,20936600000000.0
Vienna,-77.26526,38.90122,16522,United States,20936600000000.0
Fairmont,-80.14258,39.48508,18733,United States,20936600000000.0
Martinsburg,-77.96389,39.45621,17700,United States,20936600000000.0
Sherwood,-92.22432,34.81509,30517,United States,20936600000000.0
Urbandale,-93.71217,41.62666,44062,United States,20936600000000.0
Bourbonnais,-87.88754,41.15376,18569,United States,20936600000000.0
Downers Grove,-88.01117,41.80892,49732,United States,20936600000000.0
Elmwood Park,-87.80923,41.92114,24840,United States,20936600000000.0
Mount Greenwood,-87.70866,41.69809,18783,United States,20936600000000.0
Portage Park,-87.76506,41.95781,64841,United States,20936600000000.0
South Elgin,-88.2923,41.99419,22365,United States,20936600000000.0
Waltham,-71.23561,42.37649,63378,United States,20936600000000.0
Dearborn Heights,-83.27326,42.33698,56145,United States,20936600000000.0
Garden City,-83.33104,42.32559,26920,United States,20936600000000.0
Haslett,-84.40108,42.74698,19220,United States,20936600000000.0
Redford,-83.2966,42.38337,49936,United States,20936600000000.0
Champlin,-93.39745,45.18885,23894,United States,20936600000000.0
Mankato,-94.00915,44.15906,41044,United States,20936600000000.0
White Bear Lake,-93.00994,45.08469,25205,United States,20936600000000.0
Bayonne,-74.11431,40.66871,66311,United States,20936600000000.0
Bergenfield,-73.99736,40.9276,27621,United States,20936600000000.0
East Orange,-74.20487,40.76732,64949,United States,20936600000000.0
